cliente_id,churn_real,churn_prob,segmento_enc,meses_cliente,qtd_produtos,retorno_12m_pct,freq_contato_mes,auc_milhoes,engajamento_score,retorno_relativo,flag_risco,intensidade_rel,dias_desde_ultimo_contato,variacao_freq_contato_3m,tempo_resposta_medio_horas,sem_historico_12m,cliente_novo_sem_contato_hist
CLI00035,0,0.0202,0.06688232369848426,0.0007926793393143338,-0.025927582841460097,-0.07278790651012178,0.014631652676067159,-0.43639134323416656,0.23932647664847267,-0.05860936387912405,2.4312025083338368e-06,-0.19261798539832986,-0.2154821377251639,-0.10317557949691904,-0.1499588958005807,1.1943102219877859e-05,0.0
CLI00036,0,0.0208,0.0786214845950661,-0.11983985960969143,-0.1820209841252017,-0.010620225295075145,-0.00030869654279304853,0.23933106432410275,0.25835813093683807,-0.023167590023973884,2.4312025083338368e-06,-0.19602937816358534,-0.11964958053296514,-0.45883110793069476,-0.36728134435570337,3.671111243265636e-05,0.0
CLI00037,0,0.0066,0.11253464794952626,-0.05294511249580452,-0.0058537657167733095,-0.0636116540708862,-0.026863994090715878,-0.008921818174514482,0.21271038869842518,-0.4078398494036153,4.541183959867087e-06,-0.07337171925425959,-0.37011664656654597,0.012584116278519613,-1.3988554997352447,7.812025552411573e-05,0.0
CLI00038,0,0.0105,0.05948772558010695,-0.04458341997547442,-0.09151431375761733,-0.06820406226359663,-0.02069060823250491,-0.6892099143861556,-0.26281086091759615,-0.03797861248096756,4.5411839598670904e-06,0.021921047055127752,-0.5689099240246589,0.1729870240821221,-0.06892685709407038,1.0847926666927066e-05,0.0
CLI00039,0,0.0053,0.11691775482136378,0.10218668902637226,-0.2154185252011997,0.016607373702234023,0.0961764150227575,0.04540836406827964,-0.10518573339979882,-0.0784110869006475,4.541183959867087e-06,-0.02476130317013443,-0.6049791874296335,-0.3566603421729473,-1.2863018857593105,7.702507997116495e-05,0.0
CLI00040,0,0.0156,0.11464718836160556,-0.0854689609612874,0.03804543346486843,-0.061668387444731895,0.0394650117459793,-0.03717959056654438,0.2651118041159403,-0.38259728361448775,4.541183959867087e-06,-0.035511702527240036,-0.3721247117588644,-0.420829679023413,-0.26094427884386023,1.1943102219877859e-05,0.0
CLI00041,0,0.0095,0.06716165193281258,-0.05613429697234479,0.12941806467485614,-0.048021019875450086,0.03131711184811674,-0.37646368861905877,0.031142242033940212,-0.028149547954775252,2.4312025083338368e-06,-0.15074563264538682,-0.48653309537878264,-0.718033507450916,-0.09438730011268161,1.0847926666927066e-05,0.0
CLI00042,0,0.1642,0.07470806142391159,-0.027997560166176504,-0.08346523142957447,-0.04374255601740396,0.07924788076737507,0.19749129665826123,0.2693109955633871,-0.02592251854964423,4.541183959867087e-06,0.04241057988948223,-0.020292480325070455,-0.013238205070658605,0.8732975470632959,1.1943102219877859e-05,0.0
CLI00043,0,0.0459,-0.3221326862182824,-0.05399308233961811,-0.03624665524045847,-0.14215997248123466,-0.06698824733379513,-0.38013251272677073,0.03934993879827834,-0.038379450207253925,2.4312025083338368e-06,0.05422696813575489,1.2160791920212,-0.25163251902576433,-0.10394667575936732,2.6300661770998415e-05,0.0
CLI00044,0,0.0058,0.09480268732271233,-0.06683931080040083,-0.12775537673010967,-0.054192238709513424,-0.010443205271875184,-0.6704345383773799,-0.26604698390618303,-0.01859533362189941,2.4312025083338368e-06,-0.0013377153517952559,0.17138651435646687,0.15829957358039976,-1.407916979294779,7.812025552411573e-05,0.0
CLI00045,0,0.0208,0.06687532078738051,-0.04084972778716434,-0.04673770247354705,-0.11019406950299197,0.051369398707083645,-0.3789647784791211,0.07241580975301692,-0.02611652625019839,2.4312025083338368e-06,0.03597428907039849,-0.10078942524194767,-0.3392140307371136,-0.08680444400966612,1.1943102219877859e-05,0.0
CLI00046,0,0.0784,0.075878097065718,-0.1400925900262053,0.12295400677441344,-0.012210817988972169,0.09033127728572424,0.3754184134823023,0.030594059439963992,0.012807513821496757,4.541183959867087e-06,-0.06259740420347577,-0.5941934644771402,-0.423903024057152,1.009200197731137,1.0847926666927066e-05,0.0
CLI00047,0,0.0401,0.06267672295454295,0.08830202889543494,-0.14611630136545173,0.12734010308552512,0.03928491111395844,-0.8315944448149464,0.005722911232596091,0.19025036556799974,2.4312025083338368e-06,0.03068348196127758,0.05521028073576092,0.17806506611190018,-0.02610725583991804,1.1943102219877859e-05,0.0
CLI00048,0,0.0839,0.05401148797863616,-0.049109959886711824,0.0982762763706221,-0.03256255728681169,-0.029817791481941157,0.10200458388252277,-0.07760467423607555,-0.01118197340767966,2.4312025083338368e-06,0.02976299567317968,-0.13700801448997962,0.016219077077341954,0.5958388014670647,1.1943102219877859e-05,0.0
CLI00049,1,0.6054,0.06923279822306103,-0.022262785250344492,-0.032041764633820344,-0.014998764269071412,0.16259961895449704,0.3870184724018243,-0.23718661562410984,0.05414376985525186,2.4312025083338368e-06,0.02559481108021464,1.8583264221143414,-0.14340921257245165,1.2701024358321429,2.6300661770998415e-05,0.0
CLI00050,0,0.011,-0.32399661668320906,-0.09105823155937279,0.1845954398828755,0.09062483078440567,0.04179587718875725,-0.14225012192529177,-0.029744079204428578,-0.041406881251915044,4.5411839598670904e-06,-0.08148913125233254,-0.21217691403819808,-0.9302221852078,-0.011706476615254074,1.1943102219877859e-05,0.0
CLI00051,0,0.0999,0.06907497821895936,-0.04302439414162034,0.1391516084921636,-0.1310371579007855,0.018365740040484534,-0.4484482903034262,0.26099731601429943,-0.05400794501118539,2.4312025083338368e-06,0.058224515689802935,0.9792270648137995,-0.1366198753204661,0.038244333444850766,2.6300661770998415e-05,0.0
CLI00052,0,0.0647,-0.2866172783491412,-0.12162595475528012,-0.06508749575531374,-0.07594910854695923,0.06722530960226664,-0.37956262570993804,0.2820604806524773,-0.04385413900146442,4.5411839598670904e-06,-0.025267563192803225,-0.14879892746687814,-0.017206065118014827,1.0918786586142364,1.1943102219877859e-05,0.0
CLI00053,0,0.0208,-0.28923084760180495,-0.06110214432110742,-0.04787086478023188,0.08978308624861142,0.03543119704677302,-0.15423054217439855,0.19069441347416835,-0.28278367748729855,4.5411839598670904e-06,-0.06496223010567866,-0.7008403077262342,-0.3568879587607009,0.7381106686444519,1.0847926666927066e-05,0.0
CLI00054,0,0.0259,0.06829297834110949,-0.17452726090846013,-0.022953047354486698,-0.015175950278995511,0.022140155906647797,0.25355344055828716,0.17392288141868908,0.030508506076507097,2.4312025083338368e-06,-0.24493302289508595,-0.42259953332606587,-0.06355624750819464,-0.28448776244166946,1.0847926666927066e-05,0.0
CLI00055,0,0.0265,-0.292720109489151,-0.014435715816465085,0.18428781833501787,-0.05239398237829358,0.055368061865600504,-0.4872489967873025,0.0751436885235961,-0.04347123609338651,4.5411839598670904e-06,0.045701390728777186,0.14600559400153307,-0.27320958256675,0.00025498578432499677,1.1943102219877859e-05,0.0
CLI00056,0,0.083,0.07489119351267376,-0.20345553266928548,-0.12649665092444567,0.028483311402611806,0.07649979428778392,0.17157559865561264,0.18127200841132607,0.038970440913945706,2.4312025083338368e-06,-0.11576752086147175,-0.9225869143177887,0.6930500260457574,0.649595184414879,8.325571917635623e-05,0.0
CLI00057,1,0.513,0.08740730358515479,-0.027022096992445035,0.07949608045922431,0.00659633784395193,-0.03701606212757262,0.5139073605181356,-0.042163194309897886,0.11046860872166774,2.4312025083338368e-06,0.06360355383873705,1.73248380184984,0.07406416921136792,0.43921589170470693,2.6300661770998415e-05,0.0
CLI00058,0,0.016,0.11381221669487364,0.2212249182970224,-0.028287812748521345,0.06066130712500263,-0.013454120766601988,0.042666142856918096,0.025063792331184873,-0.15163634362090034,4.541183959867087e-06,-0.024714996547622683,0.21912292511388556,-0.37539456260272586,-1.2578401029216943,7.812025552411573e-05,0.0
CLI00059,0,0.0485,0.0875003454007779,-0.06173607367427138,-0.007627028298974661,-0.020921125218262414,0.01759825788327943,0.25051999552243936,-0.04193879560806787,0.03896700298186905,2.4312025083338368e-06,0.03745825594595878,-0.17398489246099125,-0.06847338852881596,-0.08490060779099881,1.1943102219877859e-05,0.0
CLI00060,0,0.0285,0.08348468223203631,0.039451580079938306,-0.24001147518445579,-0.02039316739557534,0.03912555942319184,0.25315693189727195,0.1651160368556018,0.006173039979689967,4.541183959867087e-06,0.0318958539372235,-0.11060225597821503,-0.8243272154876609,-0.0026419541637739746,1.1943102219877859e-05,0.0
CLI00061,0,0.1147,0.07831848541270868,-0.007546310929297777,0.2462298233657462,-0.08396707106981526,-0.05121675127078995,0.027686622814928404,0.20746265336867553,-0.02224176189398434,2.4312025083338368e-06,0.046517882797951014,-0.4125391372115186,0.15509861817952142,0.7212967062008653,1.1943102219877859e-05,0.0
CLI00062,0,0.0051,0.04310982800220874,-0.015243128079882031,-0.08287454465001158,-0.07182574548093146,0.0601580211327745,-0.2942913537379975,-0.4134511888691083,-0.04558109373617975,4.5411839598670904e-06,0.03515640582294313,-1.1128686791666458,-0.3125906851426197,-0.10874167259187245,1.0632404105063022e-05,0.0
CLI00063,1,0.4315,0.07240748532867079,-0.03165780994449481,0.5419969912651156,-0.04390160213265835,0.036725980040325734,0.26072345681425035,0.2603463576744209,-0.022538630420756246,4.541183959867087e-06,-0.008466299032196443,-0.4068629949967782,2.044111483505336,-0.029963677243562522,8.435089472930702e-05,0.0
CLI00064,0,0.3329,0.0593520334072992,-0.007890757874184478,-0.06728454385101454,-0.11904643887510398,0.048892403607459854,0.4410393235785146,-0.09695337265208807,-0.08581060322868056,4.541183959867087e-06,-0.011959815284658514,1.2121279427965814,0.845442516277072,0.035875120438769025,5.889258620998028e-05,0.0
CLI00065,0,0.0881,0.05773265638317312,0.0853108420803386,-0.11294043761881661,-0.007544871827441009,0.08544862970049114,-0.008000513058977391,0.1851044767706651,0.0067255783616074006,4.541183959867087e-06,-0.04132276894365802,-0.18106073103036543,-0.01802287095919564,0.560989234498744,1.1943102219877859e-05,0.0
CLI00066,0,0.0659,0.08953896827381705,-0.013287893724170748,-0.16768092345837152,0.007635041135303469,-0.03905784356872475,0.00396388610731075,-0.3102032926265655,-0.03258234578326732,4.541183959867087e-06,0.054297516645553136,0.933423235493925,-0.17748485326609242,-0.050594034689201,2.6300661770998415e-05,0.0
CLI00067,1,0.6001,0.05230908388297349,-0.06450735033786736,-0.09758097422943154,0.1890907887235735,-0.09474646663263181,-0.16952181027307142,0.20091440483070386,-0.0027816283348906135,4.5411839598670904e-06,0.09506462229982897,1.8711804530562186,0.2644676729543654,1.1106973985766533,2.6300661770998415e-05,0.0
CLI00068,0,0.0394,0.112930511911512,-0.047404944507175466,-0.09813057696068828,0.09052833438222024,-0.03943479725032981,0.030150032520959085,-0.08511611151188267,0.09240978366310662,4.541183959867087e-06,0.027241081678800374,-0.19204337660669707,-0.029330965796343023,-0.10614486077474812,1.1943102219877859e-05,0.0
CLI00069,0,0.0084,-0.32710350768442886,-0.06023103221700474,-0.03362338983290476,-0.04672275577361486,-0.02889525311006993,-0.37049621455218823,0.2875625001662463,-0.027705036875739324,4.5411839598670904e-06,0.0044703349973169255,0.23429905918509067,-0.09789953082700897,-1.353404073482547,7.812025552411573e-05,0.0
CLI00070,0,0.0514,0.03837709067507576,-0.07618528232974911,-0.03994231892129671,0.09079889637086623,-0.005153079314092464,0.2481942028629133,0.01866143180457933,0.13190640880200385,2.4312025083338368e-06,-0.012787742359539576,-2.7871260941737943,2.4863929767554893,-0.06002619083215187,-0.00018757682328229868,0.0
CLI00071,0,0.096,0.07735663555489011,-0.03142740371979002,-0.1808868815514041,-0.08220926679501539,0.07317568423042842,0.23786681582885283,0.05538106170647636,-0.05487298365305238,4.541183959867087e-06,-0.24598163803676,1.2114297544859591,-0.21961663774324025,-0.13374887890564818,2.6300661770998415e-05,0.0
CLI00072,0,0.0492,0.07694993983142995,-0.011517041917213713,0.2235314161619021,-0.05070214429487431,0.0013260187423634984,0.4352562229462692,0.2723727364123879,0.0598029521286153,2.4312025083338368e-06,-0.02135963765113036,1.008689544980944,-0.25072190248631254,-1.7568093752283127,0.0002939368897041385,0.0
CLI00073,1,0.6158,0.06272205643034115,0.05222027900214753,0.4983523295107478,-0.023938196136167263,0.026344742994949502,-0.2567216938250604,0.42126922452473575,-0.016297600239802194,4.5411839598670904e-06,0.5694917914600457,1.694103746571511,0.404122671794453,-0.011017248425103647,2.6300661770998415e-05,0.0
CLI00074,0,0.0349,0.06189145157320493,-0.019259338369461733,0.011497344087947689,0.2241868862534542,0.04142274064076124,-0.172625970885173,-0.0055631611105999915,-0.0760710882369064,4.5411839598670904e-06,-0.06708874966074684,-0.17091057848057575,-0.196202761582526,-0.00114121491790993,1.1943102219877859e-05,0.0
CLI00075,1,0.1766,0.06716906748209996,-0.005552214067442644,-0.04501957467085419,0.09268302494365865,0.02907460964116115,0.29997773960733976,0.23557933088630595,0.08017631602909515,2.4312025083338368e-06,0.22139945699530356,-0.046457551582674665,-0.013292200186246465,0.4937689561423411,1.1943102219877859e-05,0.0
CLI00076,0,0.1429,0.05604456313399106,-0.05164106472337589,-0.11487803818702064,0.1709165678518261,-0.05263144247327689,-0.23153236354085333,-0.23515650942959865,-0.011496545207234664,4.5411839598670904e-06,0.04748658075538194,1.211641004049643,-0.3398558779575024,0.7087357754855816,2.6300661770998415e-05,0.0
CLI00077,0,0.2904,0.06240183313353882,0.005749383873470251,-0.0826596909528765,-0.05835333085021273,0.02067013045704023,0.46561953621023594,0.24877412746857536,-0.04440941369685602,4.541183959867087e-06,-0.1846713677122527,0.27265901684769206,1.3753356396847605,-0.02566161103950629,8.435089472930702e-05,0.0
CLI00078,0,0.016,0.0825646484950171,-0.09801066759055439,-0.12991408900184478,-0.025272827668225074,0.0386869524195645,0.19965296189667472,-0.2687881672711469,0.03137672923013357,2.4312025083338368e-06,-0.03502110889380124,-0.32417235135160083,-0.39907551807500014,-0.24392517851817005,1.1943102219877859e-05,0.0
CLI00079,0,0.0042,0.11343520015227967,-0.0271033129607939,-0.06309220033239818,0.041951816383492886,-0.006068780872243631,0.040364809880249874,-0.32582556322611106,0.03478351663973498,4.541183959867087e-06,-0.018637401930738894,-0.6345137600064308,-0.34003557212953067,-1.3311971240729263,7.702507997116495e-05,0.0
CLI00080,0,0.0058,-0.21242242512149273,-0.026034866219927656,-0.15470589452554837,-0.0945211185513324,0.05413888099397438,-0.3906661851374805,-0.14237912917480872,-0.043252505639475865,2.4312025083338368e-06,-0.14457516102463475,-0.736752661482204,-0.15118781502288733,-0.14560356527179502,1.0847926666927066e-05,0.0
CLI00081,1,0.963,0.06388143542191216,0.10290028227363293,-0.059016071824292304,0.04914634036974107,-0.04895461103860774,0.3608070086902417,0.08543522632332223,0.07854991253664875,4.541183959867087e-06,0.004964069866589595,1.2431656852783888,5.072830028047652,-0.7459119968982939,0.00011314481201085999,0.0
CLI00082,0,0.028,0.08493197127537777,-0.044894903818852895,-0.24111365704254742,0.04355703107072232,0.051436628155985674,0.239280152397265,-0.14773419873274027,0.028845594367863787,2.4312025083338368e-06,0.023054566989559513,-0.24121848776747887,-0.3774010337140154,-0.01622519120199029,1.1943102219877859e-05,0.0
CLI00083,0,0.049,0.08181386355459036,-0.021373350067887775,-0.1372434032878943,0.047813644285056724,0.05288129290904017,0.27128523950242295,-0.3084406260103131,0.03989879958587215,2.4312025083338368e-06,0.023623531865069568,0.1886791153900953,-0.20468405023338407,-0.051757167332045856,1.1943102219877859e-05,0.0
CLI00084,1,0.5484,0.07830371061491025,-0.017360555793769657,-0.0015894094619592653,-0.023096104091932582,0.1381757688650254,0.14295224563735112,0.21971161114616652,0.06286127803394588,2.4312025083338368e-06,-0.07300120527970523,1.2293735484434807,1.4103864541233275,-0.023504351257737935,3.671111243265636e-05,0.0
CLI00085,0,0.0226,0.07551001876650719,-0.07147348149011198,-0.1825427538550554,-0.05808449688945429,0.048823532371170576,0.16866412337210912,0.6323378788096861,-0.047039145034175035,4.541183959867087e-06,-0.14824027444320675,-0.9000804596346599,-0.2822374090283868,-0.055465913297520056,1.0847926666927066e-05,0.0
CLI00086,0,0.0106,0.03344746562657592,-0.07540416214156377,-0.2147401404617736,-0.037642928417179304,-0.037912449672021765,-0.33954780771904886,-0.06112989435003947,-0.00908017569650885,2.4312025083338368e-06,0.0656101807447265,-1.2002116838133041,-0.34411978770089896,0.6310857911424007,1.0632404105063022e-05,0.0
CLI00087,0,0.0082,0.05470297696939153,-0.12205067996228687,-0.03170190606091849,-0.10519498940593165,0.004806047466907057,-0.4341498186574546,-0.043750488282042706,-0.018406932726605364,2.4312025083338368e-06,-0.1374595934776367,-0.33390268793749694,1.0924609703465444,-1.77055790940169,0.0013538016612053886,0.0
